Titles	Genres
Rise of the Planet of the Apes[(15, 0.722000002861023), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873), (0, 0.014000000432133675)]	['Action', 'Drama', 'Sci-Fi', 'Thriller']
The Great Beauty[(4, 0.8989999890327454), (0, 0.004999999888241291), (1, 0.004999999888241291), (2, 0.004999999888241291), (3, 0.004999999888241291)]	['Drama']
Munich[(9, 0.5059999823570251), (8, 0.25999999046325684), (3, 0.1420000046491623), (0, 0.004999999888241291), (1, 0.004999999888241291)]	['Drama', 'History', 'Thriller']
This Is England[(13, 0.9269999861717224), (0, 0.004000000189989805), (1, 0.004000000189989805), (2, 0.004000000189989805), (4, 0.004000000189989805)]	['Crime', 'Drama']
Cinema Paradiso[(12, 0.8650000095367432), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837), (4, 0.007000000216066837)]	['Drama']
Lord of War[(15, 0.39100000262260437), (2, 0.3440000116825104), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873)]	['Crime', 'Drama', 'Thriller']
JFK[(1, 0.7940000295639038), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355), (10, 0.010999999940395355)]	['Drama', 'History', 'Thriller']
Falling Down[(3, 0.8360000252723694), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Crime', 'Drama', 'Thriller']
The Elephant Man[(11, 0.6119999885559082), (13, 0.2329999953508377), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Biography', 'Drama']
Goldfinger[(14, 0.36800000071525574), (20, 0.367000013589859), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873)]	['Action', 'Adventure', 'Thriller']
Dark City[(4, 0.4569999873638153), (11, 0.2840000092983246), (9, 0.15600000321865082), (0, 0.006000000052154064), (1, 0.006000000052154064)]	['Mystery', 'Sci-Fi', 'Thriller']
Planet of the Apes[(0, 0.8650000095367432), (1, 0.007000000216066837), (2, 0.007000000216066837), (4, 0.007000000216066837), (5, 0.007000000216066837)]	['Adventure', 'Sci-Fi']
For a Few Dollars More[(12, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Western']
Barry Lyndon[(2, 0.7940000295639038), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355), (10, 0.010999999940395355)]	['Adventure', 'Drama', 'History', 'War']
Fantastic Mr. Fox[(15, 0.7950000166893005), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355), (10, 0.010999999940395355)]	['Animation', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Family']
The Great Escape[(4, 0.9200000166893005), (0, 0.004000000189989805), (1, 0.004000000189989805), (2, 0.004000000189989805), (3, 0.004000000189989805)]	['Adventure', 'Drama', 'History', 'Thriller', 'War']
Grave of the Fireflies[(4, 0.550000011920929), (10, 0.2460000067949295), (16, 0.125), (5, 0.004999999888241291), (9, 0.004999999888241291)]	['Animation', 'Drama', 'War']
Eastern Promises[(6, 0.31700000166893005), (16, 0.1940000057220459), (20, 0.1940000057220459), (14, 0.18000000715255737), (0, 0.007000000216066837)]	['Action', 'Crime', 'Drama', 'Thriller']
The Birds[(17, 0.6060000061988831), (2, 0.1679999977350235), (6, 0.13600000739097595), (0, 0.004999999888241291), (1, 0.004999999888241291)]	['Drama', 'Horror', 'Mystery', 'Romance']
Donnie Brasco[(20, 0.4880000054836273), (9, 0.20399999618530273), (14, 0.1860000044107437), (0, 0.007000000216066837), (1, 0.007000000216066837)]	['Biography', 'Crime', 'Drama']
Midnight Cowboy[(1, 0.9200000166893005), (0, 0.004000000189989805), (2, 0.004000000189989805), (3, 0.004000000189989805), (4, 0.004000000189989805)]	['Drama']
Come and See[(4, 0.7289999723434448), (5, 0.20800000429153442), (10, 0.004000000189989805), (15, 0.004000000189989805), (0, 0.003000000026077032)]	['Drama', 'War']
Raging Bull[(20, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Biography', 'Drama', 'Sport']
Kung Fu Hustle[(6, 0.421999990940094), (7, 0.2150000035762787), (13, 0.2150000035762787), (5, 0.008999999612569809), (9, 0.008999999612569809)]	['Action', 'Comedy', 'Fantasy']
When Harry Met Sally...[(5, 0.7950000166893005), (4, 0.010999999940395355), (9, 0.010999999940395355), (10, 0.010999999940395355), (15, 0.010999999940395355)]	['Comedy', 'Drama', 'Romance']
Some Like It Hot[(12, 0.5210000276565552), (14, 0.36899998784065247), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Comedy', 'Music', 'Romance']
My Neighbor Totoro[(10, 0.4569999873638153), (11, 0.4339999854564667), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Animation', 'Family', 'Fantasy']
Chinatown[(17, 0.8650000095367432), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837), (4, 0.007000000216066837)]	['Drama', 'Mystery', 'Thriller']
From Here to Eternity[(12, 0.5329999923706055), (9, 0.2720000147819519), (4, 0.010999999940395355), (5, 0.010999999940395355), (10, 0.010999999940395355)]	['Drama', 'Romance', 'War']
Dawn of the Dead[(11, 0.8650000095367432), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837), (4, 0.007000000216066837)]	['Horror', 'Thriller']
Brazil[(14, 0.7269999980926514), (4, 0.16300000250339508), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Drama', 'Sci-Fi']
Who Framed Roger Rabbit[(17, 0.7940000295639038), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355), (10, 0.010999999940395355)]	['Animation', 'Adventure', 'Comedy', 'Crime', 'Family', 'Fantasy', 'Mystery']
The Abyss[(10, 0.4230000078678131), (18, 0.2160000056028366), (2, 0.2150000035762787), (5, 0.008999999612569809), (9, 0.008999999612569809)]	['Adventure', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']
Cool Hand Luke[(3, 0.42399999499320984), (5, 0.24899999797344208), (11, 0.20600000023841858), (0, 0.007000000216066837), (1, 0.007000000216066837)]	['Crime', 'Drama']
The Illusionist[(12, 0.4269999861717224), (2, 0.37700000405311584), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355)]	['Drama', 'Mystery', 'Romance', 'Thriller']
Straight Outta Compton[(1, 0.8840000033378601), (0, 0.006000000052154064), (2, 0.006000000052154064), (4, 0.006000000052154064), (5, 0.006000000052154064)]	['Biography', 'Drama', 'History', 'Music']
Midnight Express[(4, 0.5329999923706055), (2, 0.17800000309944153), (3, 0.16699999570846558), (0, 0.007000000216066837), (1, 0.007000000216066837)]	['Biography', 'Crime', 'Drama', 'Thriller']
The Holy Mountain[(10, 0.33500000834465027), (19, 0.2290000021457672), (1, 0.1720000058412552), (18, 0.14900000393390656), (0, 0.007000000216066837)]	['Adventure', 'Drama', 'Fantasy']
Misery[(0, 0.5329999923706055), (19, 0.2709999978542328), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355)]	['Drama', 'Thriller']
How to Train Your Dragon 2[(19, 0.48899999260902405), (13, 0.33000001311302185), (1, 0.10899999737739563), (0, 0.004000000189989805), (2, 0.004000000189989805)]	['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']
Das Boot[(4, 0.722000002861023), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873), (15, 0.014999999664723873)]	['Adventure', 'Drama', 'Thriller', 'War']
Grindhouse[(17, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Action', 'Horror', 'Thriller']
The Jungle Book[(15, 0.4230000078678131), (6, 0.421999990940094), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Animation', 'Adventure', 'Family', 'Musical']
Butch Cassidy and the Sundance Kid[(15, 0.9269999861717224), (0, 0.004000000189989805), (1, 0.004000000189989805), (2, 0.004000000189989805), (4, 0.004000000189989805)]	['Biography', 'Crime', 'Drama', 'Western']
Red River[(15, 0.5189999938011169), (5, 0.18199999630451202), (0, 0.17800000309944153), (1, 0.007000000216066837), (2, 0.007000000216066837)]	['Action', 'Adventure', 'Romance', 'Western']
The Last Picture Show[(19, 0.6150000095367432), (17, 0.23000000417232513), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Drama']
Groundhog Day[(20, 0.7940000295639038), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355), (10, 0.010999999940395355)]	['Comedy', 'Fantasy', 'Romance']
Dogville[(17, 0.3540000021457672), (15, 0.1899999976158142), (2, 0.14399999380111694), (6, 0.10599999874830246), (14, 0.08100000023841858)]	['Crime', 'Drama']
The Game[(14, 0.8989999890327454), (0, 0.004999999888241291), (1, 0.004999999888241291), (2, 0.004999999888241291), (3, 0.004999999888241291)]	['Drama', 'Mystery', 'Thriller']
Before Sunrise[(15, 0.7929999828338623), (9, 0.12200000137090683), (4, 0.004999999888241291), (5, 0.004999999888241291), (10, 0.004999999888241291)]	['Drama', 'Romance']
Rear Window[(9, 0.7950000166893005), (4, 0.010999999940395355), (5, 0.010999999940395355), (10, 0.010999999940395355), (15, 0.010999999940395355)]	['Mystery', 'Thriller']
Coraline[(10, 0.5), (5, 0.32199999690055847), (2, 0.10599999874830246), (0, 0.004000000189989805), (1, 0.004000000189989805)]	['Animation', 'Drama', 'Fantasy', 'Thriller']
Papillon[(3, 0.6840000152587891), (14, 0.23100000619888306), (4, 0.004999999888241291), (5, 0.004999999888241291), (9, 0.004999999888241291)]	['Biography', 'Crime', 'Drama']
Cold War[(12, 0.421999990940094), (14, 0.421999990940094), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Drama', 'History', 'Music', 'Romance']
The Reader[(10, 0.4339999854564667), (19, 0.32499998807907104), (16, 0.17599999904632568), (0, 0.004000000189989805), (1, 0.004000000189989805)]	['Drama', 'Romance']
The Girl with the Dragon Tattoo[(5, 0.42500001192092896), (6, 0.3100000023841858), (18, 0.16200000047683716), (0, 0.006000000052154064), (1, 0.006000000052154064)]	['Crime', 'Drama', 'Mystery', 'Thriller']
Stalker[(18, 0.5950000286102295), (11, 0.25), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Drama', 'Sci-Fi']
It's a Wonderful Life[(10, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (15, 0.008999999612569809), (0, 0.00800000037997961)]	['Drama', 'Family', 'Fantasy']
Bonnie and Clyde[(15, 0.7490000128746033), (12, 0.17499999701976776), (0, 0.004000000189989805), (1, 0.004000000189989805), (2, 0.004000000189989805)]	['Action', 'Biography', 'Crime', 'Drama']
Lawrence of Arabia[(7, 0.6110000014305115), (4, 0.30399999022483826), (5, 0.004999999888241291), (9, 0.004999999888241291), (10, 0.004999999888241291)]	['Adventure', 'Biography', 'Drama', 'History', 'War']
The Hunt for Red October[(6, 0.5220000147819519), (4, 0.17900000512599945), (8, 0.17800000309944153), (0, 0.007000000216066837), (1, 0.007000000216066837)]	['Action', 'Adventure', 'Thriller']
Traffic[(10, 0.4269999861717224), (2, 0.3409999907016754), (9, 0.1770000010728836), (0, 0.003000000026077032), (1, 0.003000000026077032)]	['Crime', 'Drama', 'Thriller']
500 Days of Summer[(12, 0.7319999933242798), (8, 0.15800000727176666), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Comedy', 'Drama', 'Romance']
Captain Phillips[(8, 0.621999979019165), (14, 0.2680000066757202), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Biography', 'Drama', 'Thriller']
Incendies[(6, 0.656000018119812), (11, 0.1889999955892563), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Drama', 'Mystery', 'War']
Gravity[(15, 0.4230000078678131), (11, 0.421999990940094), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Drama', 'Sci-Fi', 'Thriller']
Despicable Me[(10, 0.6290000081062317), (19, 0.2160000056028366), (5, 0.008999999612569809), (9, 0.008999999612569809), (15, 0.008999999612569809)]	['Animation', 'Comedy', 'Family', 'Fantasy']
The Florida Project[(20, 0.375), (5, 0.2770000100135803), (0, 0.23000000417232513), (9, 0.06199999898672104), (10, 0.004000000189989805)]	['Drama']
Sense and Sensibility[(16, 0.8849999904632568), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064), (4, 0.006000000052154064)]	['Drama', 'Romance']
Moon[(7, 0.9100000262260437), (4, 0.004999999888241291), (5, 0.004999999888241291), (9, 0.004999999888241291), (10, 0.004999999888241291)]	['Drama', 'Mystery', 'Sci-Fi']
The Bourne Ultimatum[(2, 0.48500001430511475), (1, 0.38600000739097595), (0, 0.007000000216066837), (4, 0.007000000216066837), (5, 0.007000000216066837)]	['Action', 'Mystery', 'Thriller']
National Lampoon's Christmas Vacation[(2, 0.6169999837875366), (9, 0.2280000001192093), (5, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Comedy']
Network[(8, 0.5680000185966492), (5, 0.023000000044703484), (9, 0.023000000044703484), (10, 0.023000000044703484), (15, 0.023000000044703484)]	['Drama']
Blazing Saddles[(6, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Comedy', 'Western']
127 Hours[(6, 0.7940000295639038), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355), (10, 0.010999999940395355)]	['Adventure', 'Biography', 'Drama', 'Thriller']
The Crow[(17, 0.5690000057220459), (2, 0.32199999690055847), (0, 0.006000000052154064), (1, 0.006000000052154064), (4, 0.006000000052154064)]	['Action', 'Drama', 'Fantasy']
Close Encounters of the Third Kind[(10, 0.7950000166893005), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355), (15, 0.010999999940395355)]	['Drama', 'Sci-Fi']
First Blood[(10, 0.6190000176429749), (9, 0.22699999809265137), (5, 0.008999999612569809), (15, 0.008999999612569809), (0, 0.00800000037997961)]	['Action', 'Adventure']
Lolita[(5, 0.6650000214576721), (4, 0.2070000022649765), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837)]	['Crime', 'Drama', 'Romance']
Moonrise Kingdom[(18, 0.4749999940395355), (17, 0.3009999990463257), (6, 0.14300000667572021), (4, 0.004999999888241291), (5, 0.004999999888241291)]	['Adventure', 'Comedy', 'Drama', 'Romance']
A Few Good Men[(17, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Drama', 'Thriller']
Sling Blade[(17, 0.6029999852180481), (6, 0.32100000977516174), (0, 0.004000000189989805), (1, 0.004000000189989805), (2, 0.004000000189989805)]	['Drama']
Rain Man[(11, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Drama']
Children of Men[(0, 0.6169999837875366), (15, 0.2879999876022339), (1, 0.004999999888241291), (2, 0.004999999888241291), (3, 0.004999999888241291)]	['Drama', 'Sci-Fi', 'Thriller']
Boyhood[(1, 0.7940000295639038), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355), (10, 0.010999999940395355)]	['Drama']
Monty Python and the Holy Grail[(18, 0.722000002861023), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873), (15, 0.014999999664723873)]	['Adventure', 'Comedy', 'Fantasy']
Lost Highway[(10, 0.3089999854564667), (17, 0.3019999861717224), (3, 0.20999999344348907), (9, 0.11599999666213989), (0, 0.004000000189989805)]	['Mystery', 'Thriller']
Magnolia[(19, 0.27300000190734863), (18, 0.2720000147819519), (12, 0.27000001072883606), (4, 0.010999999940395355), (5, 0.010999999940395355)]	['Drama']
Little Miss Sunshine[(16, 0.8989999890327454), (0, 0.004999999888241291), (1, 0.004999999888241291), (2, 0.004999999888241291), (3, 0.004999999888241291)]	['Comedy', 'Drama']
Philadelphia[(17, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Drama']
The Fugitive[(6, 0.49399998784065247), (5, 0.3959999978542328), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']
Shoplifters[(16, 0.8849999904632568), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064), (4, 0.006000000052154064)]	['Crime', 'Drama']
Rosemary's Baby[(9, 0.4020000100135803), (20, 0.3400000035762787), (3, 0.16699999570846558), (0, 0.004999999888241291), (1, 0.004999999888241291)]	['Drama', 'Horror']
Empire of the Sun[(4, 0.5009999871253967), (10, 0.41499999165534973), (5, 0.004999999888241291), (9, 0.004999999888241291), (15, 0.004999999888241291)]	['Drama', 'History', 'War']
The Theory of Everything[(0, 0.4580000042915344), (9, 0.3869999945163727), (5, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Biography', 'Drama', 'Romance']
L.A. Confidential[(9, 0.9200000166893005), (0, 0.004000000189989805), (1, 0.004000000189989805), (2, 0.004000000189989805), (3, 0.004000000189989805)]	['Crime', 'Drama', 'Mystery', 'Thriller']
Moulin Rouge![(12, 0.5690000057220459), (5, 0.023000000044703484), (9, 0.023000000044703484), (10, 0.023000000044703484), (15, 0.023000000044703484)]	['Drama', 'Musical', 'Romance']
Manchester by the Sea[(0, 0.35899999737739563), (10, 0.3409999907016754), (2, 0.17800000309944153), (1, 0.007000000216066837), (4, 0.007000000216066837)]	['Drama']
Howl's Moving Castle[(5, 0.8370000123977661), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809), (0, 0.00800000037997961)]	['Animation', 'Adventure', 'Family', 'Fantasy']
A Fistful of Dollars[(6, 0.3059999942779541), (17, 0.26899999380111694), (11, 0.23999999463558197), (4, 0.010999999940395355), (5, 0.010999999940395355)]	['Drama', 'Western']
